kepler_id,success,output_file,status
10419211,True,lightkurve_data\kepler_10419211_lightkurve.csv,Found existing file
8453191,True,lightkurve_data\kepler_8453191_lightkurve.csv,Found existing file
3230227,True,lightkurve_data\kepler_3230227_lightkurve.csv,Found existing file
8453324,True,lightkurve_data\kepler_8453324_lightkurve.csv,Found existing file
9346253,True,lightkurve_data\kepler_9346253_lightkurve.csv,Found existing file
8095099,True,lightkurve_data\kepler_8095099_lightkurve.csv,Found existing file
9048145,True,lightkurve_data\kepler_9048145_lightkurve.csv,Found existing file
6307537,True,lightkurve_data\kepler_6307537_lightkurve.csv,Found existing file
3443582,True,lightkurve_data\kepler_3443582_lightkurve.csv,Found existing file
6522750,True,lightkurve_data\kepler_6522750_lightkurve.csv,Found existing file
8760135,True,lightkurve_data\kepler_8760135_lightkurve.csv,Found existing file
5021732,True,lightkurve_data\kepler_5021732_lightkurve.csv,Found existing file
8075618,True,lightkurve_data\kepler_8075618_lightkurve.csv,Found existing file
5282049,True,lightkurve_data\kepler_5282049_lightkurve.csv,Found existing file
10274244,True,lightkurve_data\kepler_10274244_lightkurve.csv,Found existing file
5613330,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr005613330_lc_Q111111111111111111\kplr005613330-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
11233911,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr011233911_lc_Q011111110111011101\kplr011233911-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10751515,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010751515_lc_Q000011101110111011\kplr010751515-2010078095331_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
5716244,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr005716244_lc_Q011111011101110111\kplr005716244-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10547685,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010547685_lc_Q111111101110111011\kplr010547685-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
9912977,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr009912977_lc_Q011111101110111011\kplr009912977-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10587105,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010587105_lc_Q011111110111011101\kplr010587105-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8701327,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008701327_lc_Q111111111111111111\kplr008701327-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8868364,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008868364_lc_Q011111111111111111\kplr008868364-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10920086,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010920086_lc_Q111111111111111111\kplr010920086-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
9474222,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr009474222_lc_Q011111111111111111\kplr009474222-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8934495,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008934495_lc_Q011111111111111111\kplr008934495-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10187017,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010187017_sc_Q001333333333333332\kplr010187017-2009231120729_slc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
2975770,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr002975770_lc_Q000110011001100110\kplr002975770-2009350155506_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8222813,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008222813_lc_Q000011111111111111\kplr008222813-2010078095331_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
11968490,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr011968490_lc_Q011111111111111111\kplr011968490-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10848459,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010848459_lc_Q011111110111011101\kplr010848459-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8935352,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008935352_lc_Q000000000000001111\kplr008935352-2012277125453_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
5881688,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr005881688_lc_Q011111111111111111\kplr005881688-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
7765528,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr007765528_lc_Q011111111111111111\kplr007765528-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
6022556,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr006022556_lc_Q011110111011101110\kplr006022556-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
5735762,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr005735762_sc_Q000303333333333332\kplr005735762-2009291181958_slc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
5792202,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr005792202_lc_Q011111111111111111\kplr005792202-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
6301030,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr006301030_lc_Q000000000011111111\kplr006301030-2011271113734_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
7707742,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr007707742_lc_Q000000001111111111\kplr007707742-2011073133259_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
6766634,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr006766634_lc_Q011111111111111111\kplr006766634-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8784288,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008784288_lc_Q011111111111111111\kplr008784288-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
6443392,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr006443392_lc_Q111111111111111111\kplr006443392-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
11076279,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr011076279_lc_Q011111110110000000\kplr011076279-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8672910,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008672910_lc_Q011111111111111111\kplr008672910-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8479107,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008479107_lc_Q011111111111111111\kplr008479107-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
12404954,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr012404954_lc_Q011111111111111111\kplr012404954-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
9278553,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr009278553_lc_Q011111111111111111\kplr009278553-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
11401755,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr011401755_lc_Q111111111111111111\kplr011401755-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
4247807,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr004247807_lc_Q000011111111111111\kplr004247807-2010078095331_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
2987433,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr002987433_lc_Q011111111111111111\kplr002987433-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8711794,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008711794_sc_Q000333333333333000\kplr008711794-2009291181958_slc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
4069213,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr004069213_lc_Q111111011101110111\kplr004069213-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8429450,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008429450_lc_Q111111111111111111\kplr008429450-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10874614,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010874614_sc_Q003333300330300000\kplr010874614-2009201121230_slc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
6025124,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr006025124_lc_Q011110111011101110\kplr006025124-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8013419,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008013419_lc_Q011111111111111111\kplr008013419-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
11086270,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr011086270_sc_Q000333333330000001\kplr011086270-2009291181958_slc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
9965206,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr009965206_lc_Q000011101110111011\kplr009965206-2010078095331_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
6548447,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr006548447_lc_Q111111111111111111\kplr006548447-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10991989,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010991989_sc_Q001000000000000000\kplr010991989-2009201121230_slc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10790387,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010790387_lc_Q011111111111111111\kplr010790387-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
3338660,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr003338660_lc_Q000000001111111111\kplr003338660-2011073133259_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8129189,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008129189_lc_Q111111111111111111\kplr008129189-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
6613006,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr006613006_lc_Q111111111111111111\kplr006613006-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10228942,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010228942_lc_Q111111101110111011\kplr010228942-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8892720,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008892720_lc_Q000011111111111111\kplr008892720-2010078095331_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8411947,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008411947_lc_Q010011001100110011\kplr008411947-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8559644,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008559644_sc_Q000333333333300010\kplr008559644-2009291181958_slc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10586004,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010586004_lc_Q111111110111011101\kplr010586004-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
6527229,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr006527229_lc_Q000011111111111111\kplr006527229-2010078095331_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
5530881,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr005530881_lc_Q011111111111111111\kplr005530881-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
5769943,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr005769943_lc_Q000000100000000000\kplr005769943-2010265121752_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8738115,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008738115_lc_Q001101111111111111\kplr008738115-2009259160929_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
4160006,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr004160006_lc_Q000000000000001100\kplr004160006-2012277125453_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
6805146,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr006805146_lc_Q111111111111111111\kplr006805146-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
3003991,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr003003991_lc_Q011111011101110111\kplr003003991-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
9724993,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr009724993_lc_Q011111101110111011\kplr009724993-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10975146,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010975146_lc_Q011111111111111111\kplr010975146-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
5597970,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr005597970_lc_Q111110111011101110\kplr005597970-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
3347485,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr003347485_lc_Q111111111111111111\kplr003347485-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
5561278,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr005561278_lc_Q111111111111111111\kplr005561278-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
2306756,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr002306756_sc_Q000300333000331000\kplr002306756-2009291181958_slc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
7841925,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr007841925_lc_Q011111111111111111\kplr007841925-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10753734,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010753734_lc_Q111111101110111011\kplr010753734-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
3120320,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr003120320_sc_Q002000000000000000\kplr003120320-2009201121230_slc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8277797,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008277797_lc_Q111111111111111111\kplr008277797-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10727668,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010727668_lc_Q000000000000001111\kplr010727668-2012277125453_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
12306808,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr012306808_lc_Q111111111111111111\kplr012306808-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10971674,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010971674_lc_Q011111111111111111\kplr010971674-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
3425851,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr003425851_lc_Q111111111111111111\kplr003425851-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
5535280,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr005535280_lc_Q011111111111111111\kplr005535280-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
7663691,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr007663691_lc_Q011111111111111111\kplr007663691-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10386922,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010386922_lc_Q111111111111111111\kplr010386922-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
11409698,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr011409698_lc_Q011111111111111111\kplr011409698-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
6603043,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr006603043_lc_Q111111111111111111\kplr006603043-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
2852560,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr002852560_lc_Q011111111111111111\kplr002852560-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8257407,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008257407_lc_Q011111111111111111\kplr008257407-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
11252617,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr011252617_lc_Q001111111111111111\kplr011252617-2009259160929_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
5017058,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr005017058_lc_Q111111011101110111\kplr005017058-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
2441495,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr002441495_sc_Q000333310000000000\kplr002441495-2009291181958_slc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
5736461,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr005736461_lc_Q001111111111111111\kplr005736461-2009259160929_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8098300,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008098300_lc_Q111111111111111111\kplr008098300-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8616873,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008616873_lc_Q011111111111111111\kplr008616873-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
11074541,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr011074541_lc_Q111111110111011101\kplr011074541-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
6504534,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr006504534_lc_Q011110111011101110\kplr006504534-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
6849310,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr006849310_lc_Q001111111111111111\kplr006849310-2009259160929_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
5553624,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr005553624_lc_Q011111111111111111\kplr005553624-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
8158127,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr008158127_lc_Q010101010101010101\kplr008158127-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
5219234,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr005219234_lc_Q000011111111111111\kplr005219234-2010078095331_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
11623629,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr011623629_sc_Q000100033333300001\kplr011623629-2009322144938_slc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
9589524,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr009589524_lc_Q011111111111111111\kplr009589524-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
6806632,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr006806632_lc_Q011111111111111111\kplr006806632-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
10490960,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr010490960_lc_Q011111101110111011\kplr010490960-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
5683743,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr005683743_lc_Q011110111011101110\kplr005683743-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
4757437,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr004757437_lc_Q011111011101110111\kplr004757437-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
9588822,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr009588822_lc_Q111111111111111111\kplr009588822-2009131105131_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
11566064,False,,"Error: Error in reading Data product C:\Users\navid\.lightkurve\cache\mastDownload\Kepler\kplr011566064_lc_Q011111111111111111\kplr011566064-2009166043257_llc.fits of type KeplerLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again."
