koi_disposition,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_impact,koi_duration,koi_depth,koi_sma,koi_incl,koi_model_snr,koi_count,koi_bin_oedp_sig,koi_datalink_dvr,koi_steff,koi_slogg,koi_srad,koi_smass,koi_sage,koi_kepmag,label,kepid,split,split_label
CANDIDATE,8.00579096,170.50325,2455003.503,0,0.092,3.0549,629.7,0.0725,89.74,69.2,2,0.5938,006/006451/006451936/dv/kplr006451936-20160209194854_dvr.pdf,6032,4.395,0.935,0.793,,14.209,1,6451936,test,1
FALSE POSITIVE,0.961292561,121.4629897,2454954.463,0,0.579,4.64294,325530.0,0.0197,77.11,1703.0,1,-1.0,004/004729/004729553/dv/kplr004729553-20160209194854_dvr.pdf,6300,4.188,1.404,1.106,,12.221,0,4729553,test,0
FALSE POSITIVE,11.02520205,131.715631,2454964.716,0,0.439,12.8097,429760.0,0.0977,87.61,2585.5,1,-1.0,005/005632/005632781/dv/kplr005632781-20160209194854_dvr.pdf,6047,3.724,2.3,1.021,,12.113,0,5632781,test,0
FALSE POSITIVE,44.71445009,135.3418468,2454968.342,0,1.032,5.7615,90230.0,0.2465,89.07,2629.0,1,0.0015,006/006784/006784887/dv/kplr006784887-20160209194854_dvr.pdf,6185,4.49,0.941,0.999,,14.965,0,6784887,test,0
CANDIDATE,11.41926141,137.66894,2454970.669,0,0.242,3.9908,915.6,0.0795,89.36,58.0,1,0.371,008/008547/008547140/dv/kplr008547140-20160209194854_dvr.pdf,3823,4.765,0.492,0.513,,15.314,1,8547140,test,1
FALSE POSITIVE,5.776764285,131.5421677,2454964.542,0,0.88,6.99715,153900.0,0.0665,83.6,3033.4,1,0.0,008/008453/008453191/dv/kplr008453191-20160209194854_dvr.pdf,6263,3.875,2.072,1.173,,13.356,0,8453191,test,0
FALSE POSITIVE,7.300735516,133.5664741,2454966.566,0,0.446,5.78725,13052.0,0.0777,87.39,1640.0,1,0.0963,007/007972/007972785/dv/kplr007972785-20160209194854_dvr.pdf,6434,4.394,1.138,1.169,,14.933,0,7972785,test,0
FALSE POSITIVE,0.829019343,131.46667,2454964.467,0,0.72,4.8401,278260.0,0.0184,71.08,631.1,1,-1.0,009/009101/009101400/dv/kplr009101400-20160209194854_dvr.pdf,6645,4.271,1.328,1.206,,14.661,0,9101400,test,0
CANDIDATE,20.17202467,141.209182,2454974.209,0,0.334,3.1488,5368.1,0.1353,89.61,226.8,2,0.2144,006/006152/006152974/dv/kplr006152974-20160209194854_dvr.pdf,5064,4.474,0.864,0.811,,14.711,1,6152974,test,1
FALSE POSITIVE,3.138580493,132.330622,2454965.331,0,0.619,4.16343,233340.0,0.0402,85.53,2387.8,1,-1.0,009/009029/009029486/dv/kplr009029486-20160209194854_dvr.pdf,5593,4.311,1.083,0.876,,13.63,0,9029486,test,0
FALSE POSITIVE,36.75892725,156.0924573,2454989.092,0,0.298,15.5723,261730.0,0.2134,89.35,4263.6,1,-1.0,006/006877/006877673/dv/kplr006877673-20160209194854_dvr.pdf,6085,4.438,0.979,0.959,,13.676,0,6877673,test,0
CANDIDATE,0.934885365,131.580676,2454964.581,0,0.731,1.4083,270.4,0.0184,78.54,57.8,1,0.5954,009/009044/009044228/dv/kplr009044228-20160209194854_dvr.pdf,4777,3.909,1.795,0.953,,14.145,1,9044228,test,1
FALSE POSITIVE,244.8327497,285.7025679,2455118.703,0,1.047,4.37001,40206.0,0.7657,89.84,733.5,1,0.0,010/010259/010259301/dv/kplr010259301-20160209194854_dvr.pdf,6105,4.443,0.993,0.997,,13.556,0,10259301,test,0
CANDIDATE,7.97420583,174.52718,2455007.527,0,0.128,5.3503,293.1,0.0791,89.36,55.1,2,0.7851,011/011361/011361646/dv/kplr011361646-20160209194854_dvr.pdf,5973,4.386,1.081,1.036,,13.928,1,11361646,test,1
FALSE POSITIVE,53.220417,138.5798799,2454971.58,0,0.248,17.7344,72895.0,0.2977,89.49,4563.5,1,0.3294,005/005700/005700330/dv/kplr005700330-20160209194854_dvr.pdf,5653,3.905,2.057,1.24,,13.613,0,5700330,test,0
CANDIDATE,1500.140677,176.08226,2455009.082,0,0.9131,25.727,4129.9,2.634,89.95,83.3,1,,,5009,3.755,2.283,1.083,,13.862,1,2162635,test,1
FALSE POSITIVE,2.136834989,133.617975,2454966.618,0,0.559,4.34882,346180.0,0.0318,84.46,644.7,1,-1.0,009/009520/009520700/dv/kplr009520700-20160209194854_dvr.pdf,5753,4.42,0.989,0.94,,14.902,0,9520700,test,0
CANDIDATE,80.9669561,160.97672,2454993.977,0,0.007,2.5276,4733.0,0.3412,90.0,52.0,1,0.6822,004/004074/004074736/dv/kplr004074736-20160209194854_dvr.pdf,5611,4.61,0.737,0.824,,15.671,1,4074736,test,1
CANDIDATE,77.4794704,154.70734,2454987.707,0,0.019,10.1151,1237.0,0.4212,89.98,72.6,1,0.1192,009/009955/009955262/dv/kplr009955262-20160209194854_dvr.pdf,6711,3.73,2.909,1.657,,10.143,1,9955262,test,1
CANDIDATE,10.41572666,143.04774,2454976.048,0,0.682,2.7719,825.3,0.0917,88.23,69.3,3,0.299,005/005299/005299459/dv/kplr005299459-20160209194854_dvr.pdf,5511,4.426,0.987,0.947,,14.072,1,5299459,test,1
CANDIDATE,5.826657508,173.011411,2455006.011,0,0.033,2.9183,1539.1,0.0622,89.88,81.1,3,0.25,009/009334/009334289/dv/kplr009334289-20160209194854_dvr.pdf,5561,4.362,1.06,0.943,,15.843,1,9334289,test,1
FALSE POSITIVE,3.269176601,133.257825,2454966.258,0,2.195,2.7233,59095.0,0.0441,78.42,515.5,1,0.8487,011/011021/011021252/dv/kplr011021252-20160209194854_dvr.pdf,6372,4.453,1.015,1.066,,14.966,0,11021252,test,0
FALSE POSITIVE,14.36102158,138.842986,2454971.843,0,0.003,13.2895,459880.0,0.1007,89.99,2599.0,1,-1.0,010/010936/010936427/dv/kplr010936427-20160209194854_dvr.pdf,5229,4.607,0.668,0.659,,14.419,0,10936427,test,0
CANDIDATE,1.902208647,170.449657,2455003.45,0,0.116,2.19877,2343.5,0.0293,89.03,363.2,2,0.2692,012/012470/012470954/dv/kplr012470954-20160209194854_dvr.pdf,5400,4.463,0.937,0.931,,14.313,1,12470954,test,1
CANDIDATE,8.09888906,176.623731,2455009.624,0,0.018,4.20241,6911.1,0.0832,89.93,435.9,1,0.0396,007/007585/007585481/dv/kplr007585481-20160209194854_dvr.pdf,6214,4.442,1.076,1.169,,15.261,1,7585481,test,1
CANDIDATE,150.8783198,206.69223,2455039.692,0,0.022,8.6797,659.9,0.5726,89.99,70.6,1,0.0512,005/005124/005124667/dv/kplr005124667-20160209194854_dvr.pdf,5504,3.999,1.737,1.099,,12.443,1,5124667,test,1
CANDIDATE,15.65563866,170.78358,2455003.784,0,0.304,3.9305,955.9,0.1128,89.42,53.2,1,0.0999,005/005774/005774349/dv/kplr005774349-20160209194854_dvr.pdf,5185,4.484,0.837,0.779,,14.97,1,5774349,test,1
CANDIDATE,22.71443351,147.29684,2454980.297,0,0.816,6.0875,575.1,0.1659,87.36,74.4,3,0.4075,009/009884/009884104/dv/kplr009884104-20160209194854_dvr.pdf,5788,4.16,1.495,1.179,,13.764,1,9884104,test,1
CANDIDATE,3.413036353,132.443054,2454965.443,0,0.046,2.61366,3868.7,0.0427,89.75,480.7,2,0.5661,003/003937/003937519/dv/kplr003937519-20160209194854_dvr.pdf,5392,4.314,1.087,0.888,,14.622,1,3937519,test,1
FALSE POSITIVE,2.73987398,134.5503077,2454967.55,0,0.703,4.15886,20632.0,0.0419,81.22,1454.3,1,0.0141,008/008801/008801343/dv/kplr008801343-20160209194854_dvr.pdf,6520,3.844,2.26,1.3,,11.743,0,8801343,test,0
FALSE POSITIVE,1.137525054,133.805565,2454966.806,0,1.238,2.68228,18006.0,0.0209,61.46,633.1,1,0.0,009/009143/009143254/dv/kplr009143254-20160209194854_dvr.pdf,5912,4.467,0.937,0.939,,15.452,0,9143254,test,0
CANDIDATE,46.2991052,155.80223,2454988.802,0,0.025,5.2481,854.9,0.2436,89.98,55.0,1,0.8535,011/011570/011570749/dv/kplr011570749-20160209194854_dvr.pdf,5396,4.035,1.507,0.898,,14.082,1,11570749,test,1
FALSE POSITIVE,14.02245146,177.5952096,2455010.595,0,0.189,8.08619,20083.0,0.1143,89.27,2707.7,1,0.0578,001/001571/001571511/dv/kplr001571511-20160209194854_dvr.pdf,6061,4.401,1.05,1.012,,13.424,0,1571511,test,0
FALSE POSITIVE,2.525386934,133.913493,2454966.913,0,0.934,3.71613,124880.0,0.0386,81.33,1003.0,1,-1.0,007/007365/007365447/dv/kplr007365447-20160209194854_dvr.pdf,6826,4.337,1.233,1.211,,14.34,0,7365447,test,0
CANDIDATE,16.08518937,180.28319,2455013.283,0,0.867,3.984,1442.4,0.1173,87.21,62.6,1,0.0625,006/006863/006863998/dv/kplr006863998-20160209194854_dvr.pdf,5239,4.523,0.826,0.83,,15.219,1,6863998,test,1
CANDIDATE,126.4451275,166.49998,2454999.5,0,0.046,16.7151,3252.5,0.4725,89.96,110.9,1,0.7811,007/007899/007899070/dv/kplr007899070-20160209194854_dvr.pdf,5613,4.581,0.795,0.888,,15.5,1,7899070,test,1
FALSE POSITIVE,19.23003819,132.5814956,2454965.581,0,0.694,7.04412,266180.0,0.1818,88.66,7232.1,1,-1.0,009/009777/009777062/dv/kplr009777062-20160209194854_dvr.pdf,7703,3.844,2.916,2.165,,12.241,0,9777062,test,0
CANDIDATE,1.260258822,170.408984,2455003.409,0,0.791,1.8594,1130.7,0.0232,77.17,128.2,3,0.9894,010/010265/010265898/dv/kplr010265898-20160209194854_dvr.pdf,5550,4.5,0.954,1.05,,15.342,1,10265898,test,1
CANDIDATE,3.246732048,133.379165,2454966.379,0,0.475,3.0535,6998.2,0.0442,86.55,775.0,1,0.7995,009/009305/009305831/dv/kplr009305831-20160209194854_dvr.pdf,5763,4.15,1.457,1.093,,14.678,1,9305831,test,1
FALSE POSITIVE,3.273699006,171.2385098,2455004.239,0,0.733,3.07626,6862.8,0.0606,83.56,1293.1,1,0.5087,010/010657/010657664/dv/kplr010657664-20160209194854_dvr.pdf,10816,4.086,2.493,2.76,,13.234,0,10657664,test,0
FALSE POSITIVE,1.01530474,131.517946,2454964.518,0,1.245,8.7622,16445.0,0.0214,30.61,1823.0,1,0.7492,004/004281/004281068/dv/kplr004281068-20160209194854_dvr.pdf,6428,4.226,1.44,1.273,,13.647,0,4281068,test,0
CANDIDATE,120.0183551,134.18742,2454967.187,0,0.58,11.637,886.0,0.5337,89.5,46.1,1,0.3566,010/010063/010063802/dv/kplr010063802-20160209194854_dvr.pdf,6469,4.253,1.467,1.406,,13.256,1,10063802,test,1
FALSE POSITIVE,1.471060209,132.27522,2454965.275,0,0.895,4.3708,148440.0,0.0318,74.54,563.0,2,-1.0,012/012216/012216706/dv/kplr012216706-20160209194854_dvr.pdf,8749,3.806,2.911,1.979,,15.009,0,12216706,test,0
CANDIDATE,3.254277742,172.66256,2455005.663,0,0.303,2.9903,159.9,0.0443,87.84,58.6,2,0.4764,009/009881/009881662/dv/kplr009881662-20160209194854_dvr.pdf,5945,4.402,1.089,1.092,,12.996,1,9881662,test,1
FALSE POSITIVE,65.58366557,182.6493381,2455015.649,0,0.72,5.01216,242400.0,0.2858,89.7,1649.5,1,0.0,011/011249/011249624/dv/kplr011249624-20160209194854_dvr.pdf,5516,4.65,0.666,0.721,,15.743,0,11249624,test,0
CANDIDATE,13.81020318,172.33533,2455005.335,0,0.791,3.048,1309.7,0.1131,88.04,46.2,1,0.8902,007/007938/007938496/dv/kplr007938496-20160209194854_dvr.pdf,5942,4.327,1.142,1.009,,15.425,1,7938496,test,1
CANDIDATE,2.1395563,133.65392,2454966.654,0,0.368,2.0678,266.1,0.0317,87.19,48.9,2,0.4681,006/006690/006690082/dv/kplr006690082-20160209194854_dvr.pdf,5534,4.338,1.08,0.926,,14.466,1,6690082,test,1
CANDIDATE,15.4130812,136.94324,2454969.943,0,0.372,6.6358,264.3,0.1324,88.73,55.2,3,0.2845,012/012314/012314973/dv/kplr012314973-20160209194854_dvr.pdf,6206,4.159,1.573,1.305,,11.684,1,12314973,test,1
FALSE POSITIVE,0.755049082,132.1942347,2454965.194,0,1.225,2.09643,26068.0,0.0138,60.59,683.7,1,0.0,008/008288/008288719/dv/kplr008288719-20160209194854_dvr.pdf,5242,4.64,0.622,0.616,,13.276,0,8288719,test,0
CANDIDATE,5.007316661,173.433997,2455006.434,0,0.344,4.2362,6932.3,0.0556,87.87,431.4,1,0.1863,008/008039/008039892/dv/kplr008039892-20160209194854_dvr.pdf,5865,4.563,0.827,0.914,,15.813,1,8039892,test,1
CANDIDATE,15.84132627,177.142109,2455010.142,0,0.891,1.8215,31083.0,0.1084,89.08,135.8,1,0.0,011/011824/011824222/dv/kplr011824222-20160209194854_dvr.pdf,5119,4.575,0.702,0.675,,14.497,1,11824222,test,1
FALSE POSITIVE,0.6243875,133.0436541,2454966.044,0,1.157,1.92102,36855.0,0.0122,61.97,628.3,1,-1.0,008/008971/008971432/dv/kplr008971432-20160209194854_dvr.pdf,5211,4.644,0.618,0.612,,15.487,0,8971432,test,0
FALSE POSITIVE,0.957823876,132.414882,2454965.415,0,0.992,3.7232,104690.0,0.0197,66.74,454.1,1,0.0,004/004840/004840263/dv/kplr004840263-20160209194854_dvr.pdf,5908,3.865,2.033,1.103,,13.988,0,4840263,test,0
FALSE POSITIVE,11.30098763,801.4552005,2455634.455,0,0.606,10.5199,325700.0,0.1024,87.18,5027.8,1,-1.0,006/006610/006610219/dv/kplr006610219-20160209194854_dvr.pdf,6143,4.165,1.448,1.118,,13.203,0,6610219,test,0
CANDIDATE,125.6291479,253.35079,2455086.351,0,0.471,9.108,7841.6,0.4865,89.74,150.4,1,-1.0,006/006471/006471021/dv/kplr006471021-20160209194854_dvr.pdf,5819,4.334,1.111,0.972,,12.391,1,6471021,test,1
FALSE POSITIVE,7.841066931,136.5883392,2454969.588,0,0.579,5.47901,342090.0,0.075,88.0,3314.7,1,-1.0,006/006949/006949550/dv/kplr006949550-20160209194854_dvr.pdf,5973,4.562,0.829,0.915,,15.144,0,6949550,test,0
CANDIDATE,17.58751692,176.077382,2455009.077,0,0.106,4.3773,1377.8,0.1277,89.81,109.4,2,0.6566,008/008043/008043638/dv/kplr008043638-20160209194854_dvr.pdf,5433,4.302,1.107,0.896,,14.743,1,8043638,test,1
FALSE POSITIVE,1.838514245,132.101259,2454965.101,0,0.947,3.2601,118960.0,0.0279,79.4,470.0,1,0.1114,002/002309/002309587/dv/kplr002309587-20160209194854_dvr.pdf,5799,4.326,1.055,0.861,,13.925,0,2309587,test,0
FALSE POSITIVE,1.123258617,132.02671,2454965.027,0,0.513,4.27355,377580.0,0.0258,81.04,779.2,1,-1.0,009/009343/009343862/dv/kplr009343862-20160209194854_dvr.pdf,7945,4.023,2.17,1.812,,15.01,0,9343862,test,0
CANDIDATE,3.105507835,133.210427,2454966.21,0,0.799,1.7458,904.6,0.0399,84.85,178.6,1,0.7822,005/005084/005084942/dv/kplr005084942-20160209194854_dvr.pdf,4989,4.585,0.791,0.878,,13.341,1,5084942,test,1
CANDIDATE,4.539297295,133.9595824,2454966.96,0,0.83,1.9455,798.1,0.0494,85.63,50.3,3,0.8824,004/004349/004349442/dv/kplr004349442-20160209194854_dvr.pdf,4914,4.61,0.724,0.783,,13.26,1,4349442,test,1
FALSE POSITIVE,15.03946452,144.137252,2454977.137,0,0.998,5.39796,66877.0,0.1224,87.28,1133.5,1,-1.0,005/005021/005021732/dv/kplr005021732-20160209194854_dvr.pdf,6410,4.329,1.178,1.077,,13.623,0,5021732,test,0
FALSE POSITIVE,10.67459836,138.8847317,2454971.885,0,1.255,3.82706,16676.0,0.1039,84.98,1845.6,1,0.9024,010/010987/010987439/dv/kplr010987439-20160209194854_dvr.pdf,6496,4.212,1.485,1.312,,10.81,0,10987439,test,0
CANDIDATE,71.05457555,134.734589,2454967.735,0,0.061,1.9162,4853.2,0.3102,89.99,95.9,1,0.466,005/005563/005563300/dv/kplr005563300-20160209194854_dvr.pdf,5290,4.46,0.865,0.788,,14.71,1,5563300,test,1
FALSE POSITIVE,27.65960779,141.2478883,2454974.248,0,0.604,4.16321,318400.0,0.1692,89.54,4791.0,1,-1.0,009/009941/009941387/dv/kplr009941387-20160209194854_dvr.pdf,5310,4.593,0.768,0.849,,14.706,0,9941387,test,0
CANDIDATE,7.96431492,136.81646,2454969.816,0,0.189,1.5342,746.0,0.0734,89.73,44.3,1,0.0491,010/010187/010187159/dv/kplr010187159-20160209194854_dvr.pdf,5185,4.44,0.91,0.831,,14.425,1,10187159,test,1
CANDIDATE,48.6303805,172.54736,2455005.547,0,0.034,7.0805,339.8,0.2791,89.96,53.9,3,0.4591,009/009451/009451706/dv/kplr009451706-20160209194854_dvr.pdf,6075,4.264,1.352,1.225,,11.485,1,9451706,test,1
FALSE POSITIVE,9.761172507,133.7034265,2454966.703,0,0.343,11.4007,205870.0,0.0949,87.84,3150.9,1,-1.0,004/004076/004076952/dv/kplr004076952-20160209194854_dvr.pdf,6468,3.893,2.048,1.196,,13.773,0,4076952,test,0
FALSE POSITIVE,1.025534511,132.4990072,2454965.499,0,0.883,3.52048,110950.0,0.0195,71.26,3769.0,1,0.0,007/007970/007970629/dv/kplr007970629-20160209194854_dvr.pdf,6267,4.487,0.919,0.946,,14.541,0,7970629,test,0
CANDIDATE,30.1329298,190.38336,2455023.383,0,0.839,5.172,1015.8,0.179,88.21,44.8,4,0.0123,008/008247/008247638/dv/kplr008247638-20160209194854_dvr.pdf,5527,4.488,0.866,0.841,,15.223,1,8247638,test,1
CANDIDATE,110.7556272,144.80528,2454977.805,0,0.917,6.819,8067.0,0.5211,89.31,48.5,1,0.672,006/006716/006716021/dv/kplr006716021-20160209194854_dvr.pdf,6525,3.772,2.668,1.536,,13.455,1,6716021,test,1
CANDIDATE,205.912735,252.74129,2455085.741,0,0.196,9.992,2378.8,0.6785,89.93,49.4,1,0.234,011/011030/011030711/dv/kplr011030711-20160209194854_dvr.pdf,5644,4.457,0.969,0.981,,15.531,1,11030711,test,1
FALSE POSITIVE,29.91133406,153.595491,2454986.595,0,0.559,7.26916,354380.0,0.1733,89.33,1349.8,1,-1.0,006/006431/006431670/dv/kplr006431670-20160209194854_dvr.pdf,5303,4.632,0.704,0.785,,16.128,0,6431670,test,0
CANDIDATE,29.66631669,189.36948,2455022.369,0,0.019,8.412,668.0,0.1827,89.96,95.3,2,0.7801,008/008480/008480285/dv/kplr008480285-20160209194854_dvr.pdf,5956,4.322,1.098,0.922,,13.965,1,8480285,test,1
CANDIDATE,6.810823723,136.04667,2454969.047,0,0.57,7.98574,14447.0,0.0798,84.8,1441.9,1,0.31,010/010295/010295951/dv/kplr010295951-20160209194854_dvr.pdf,7226,3.967,2.079,1.461,,12.628,1,10295951,test,1
CANDIDATE,88.5122014,182.67266,2455015.673,0,0.242,6.8214,2518.7,0.378,89.86,63.1,2,-1.0,011/011253/011253827/dv/kplr011253827-20160209194854_dvr.pdf,5593,4.45,0.945,0.918,,11.921,1,11253827,test,1
FALSE POSITIVE,2.163569702,132.936317,2454965.936,0,1.116,7.60963,54518.0,0.0346,62.07,1513.2,1,0.0,003/003127/003127817/dv/kplr003127817-20160209194854_dvr.pdf,6425,4.04,1.718,1.179,,12.155,0,3127817,test,0
FALSE POSITIVE,2.739477089,131.930634,2454964.931,0,1.189,3.18229,32096.0,0.0395,77.44,593.6,1,0.0,008/008229/008229048/dv/kplr008229048-20160209194854_dvr.pdf,6469,4.431,1.056,1.095,,13.636,0,8229048,test,0
FALSE POSITIVE,1.489442254,132.0042975,2454965.004,0,0.455,5.51392,417900.0,0.0282,82.4,2309.2,1,0.0003,008/008081/008081389/dv/kplr008081389-20160209194854_dvr.pdf,6962,4.148,1.62,1.352,,13.99,0,8081389,test,0
CANDIDATE,3.166353562,170.966145,2455003.966,0,0.032,3.3129,1473.4,0.0432,89.76,128.3,1,0.9072,009/009077/009077124/dv/kplr009077124-20160209194854_dvr.pdf,6007,4.47,0.998,1.072,,15.603,1,9077124,test,1
CANDIDATE,23.20579353,180.7628,2455013.763,0,0.059,4.3243,342.5,0.1867,89.92,46.9,1,0.1068,006/006125/006125481/dv/kplr006125481-20160209194854_dvr.pdf,5460,3.626,3.231,1.609,,13.413,1,6125481,test,1
FALSE POSITIVE,22.84524104,172.8026986,2455005.803,0,0.617,5.3007,45676.0,0.1589,88.96,3845.4,1,0.0125,012/012017/012017140/dv/kplr012017140-20160209194854_dvr.pdf,5926,4.187,1.351,1.024,,13.883,0,12017140,test,0
CANDIDATE,165.3447044,174.29621,2455007.296,0,0.917,3.09,4899.0,0.5468,89.77,48.0,1,0.0757,010/010265/010265602/dv/kplr010265602-20160209194854_dvr.pdf,5594,4.52,0.812,0.798,,15.548,1,10265602,test,1
FALSE POSITIVE,23.35534139,169.8339432,2455002.834,0,0.842,4.60672,38524.0,0.1611,88.58,1144.3,1,0.2328,010/010418/010418797/dv/kplr010418797-20160209194854_dvr.pdf,5754,4.534,0.905,1.021,,15.278,0,10418797,test,0
FALSE POSITIVE,1.386249249,132.742206,2454965.742,0,1.135,2.99104,47188.0,0.0263,70.73,560.0,1,0.9998,007/007177/007177892/dv/kplr007177892-20160209194854_dvr.pdf,6226,4.135,1.594,1.264,,11.766,0,7177892,test,0
FALSE POSITIVE,2.245738777,133.2650421,2454966.265,0,0.397,8.61629,483490.0,0.0358,83.38,2121.8,1,-1.0,007/007203/007203179/dv/kplr007203179-20160209194854_dvr.pdf,6508,4.287,1.312,1.217,,13.432,0,7203179,test,0
FALSE POSITIVE,19.22138894,184.5521637,2455017.552,0,1.065,4.79843,74284.0,0.1417,88.05,2317.0,2,0.0003,010/010480/010480982/dv/kplr010480982-20160209194854_dvr.pdf,6117,4.496,0.947,1.025,,15.341,0,10480982,test,0
FALSE POSITIVE,4.818863794,131.677655,2454964.678,0,0.486,6.2625,65936.0,0.059,85.89,2048.7,1,0.5268,006/006956/006956216/dv/kplr006956216-20160209194854_dvr.pdf,6313,3.936,1.935,1.179,,14.55,0,6956216,test,0
CANDIDATE,6.521209629,175.7111,2455008.711,0,0.514,2.7975,760.4,0.0682,88.14,69.8,1,0.5774,008/008625/008625925/dv/kplr008625925-20160209194854_dvr.pdf,5822,4.529,0.898,0.994,,14.856,1,8625925,test,1
FALSE POSITIVE,1.588298157,132.1833032,2454965.183,0,0.855,4.37027,165030.0,0.0318,76.57,1071.6,1,-1.0,009/009357/009357275/dv/kplr009357275-20160209194854_dvr.pdf,7742,4.024,2.094,1.687,,12.186,0,9357275,test,0
CANDIDATE,11.37444271,142.4558524,2454975.456,0,0.978,2.30694,27905.0,0.0933,88.12,643.6,1,0.6245,009/009962/009962595/dv/kplr009962595-20160209194854_dvr.pdf,5297,4.546,0.808,0.838,,14.585,1,9962595,test,1
CANDIDATE,3.162692075,169.64186,2455002.642,0,0.716,1.9529,503.7,0.0418,85.47,75.4,3,0.1701,006/006062/006062088/dv/kplr006062088-20160209194854_dvr.pdf,5821,4.355,1.085,0.972,,13.989,1,6062088,test,1
CANDIDATE,8.508333104,134.785645,2454967.786,0,0.004,3.4559,646.5,0.0806,89.99,93.4,1,0.6178,008/008041/008041216/dv/kplr008041216-20160209194854_dvr.pdf,5767,4.396,1.03,0.963,,14.176,1,8041216,test,1
FALSE POSITIVE,2.488812012,132.1282609,2454965.128,0,0.931,5.94523,131000.0,0.0359,76.44,3290.5,1,-1.0,009/009652/009652632/dv/kplr009652632-20160209194854_dvr.pdf,6499,4.084,1.497,0.993,,11.576,0,9652632,test,0
CANDIDATE,8.99088621,136.73923,2454969.739,0,0.77,4.2447,469.7,0.0856,85.95,93.6,2,0.3623,008/008972/008972058/dv/kplr008972058-20160209194854_dvr.pdf,5881,4.315,1.171,1.032,,13.431,1,8972058,test,1
CANDIDATE,1.694740233,355.357543,2455188.358,0,0.671,1.6864,1446.8,0.0229,83.71,92.3,1,0.9734,009/009202/009202151/dv/kplr009202151-20160209194854_dvr.pdf,3764,4.739,0.527,0.555,,15.804,1,9202151,test,1
FALSE POSITIVE,0.643171495,131.8893076,2454964.889,0,1.214,2.31285,41160.0,0.0139,58.03,641.4,1,0.6665,006/006103/006103049/dv/kplr006103049-20160209194854_dvr.pdf,5899,4.387,0.989,0.869,,15.147,0,6103049,test,0
FALSE POSITIVE,3.867613816,135.3438766,2454968.344,0,0.553,5.36467,340910.0,0.047,86.21,1379.1,1,-1.0,006/006927/006927629/dv/kplr006927629-20160209194854_dvr.pdf,5780,4.364,1.046,0.921,,15.244,0,6927629,test,0
CANDIDATE,49.6220669,137.10149,2454970.101,0,0.939,7.222,505.5,0.2726,87.52,47.6,1,0.4971,007/007430/007430034/dv/kplr007430034-20160209194854_dvr.pdf,5938,4.331,1.184,1.097,,13.429,1,7430034,test,1
CANDIDATE,6.07972016,170.58389,2455003.584,0,0.471,7.1228,290.8,0.0632,85.43,77.9,1,0.4322,006/006267/006267535/dv/kplr006267535-20160209194854_dvr.pdf,5460,4.139,1.346,0.911,,13.532,1,6267535,test,1
CANDIDATE,9.02930689,177.20422,2455010.204,0,0.024,3.1449,1019.8,0.0796,89.94,53.9,1,0.894,003/003641/003641726/dv/kplr003641726-20160209194854_dvr.pdf,5349,4.526,0.82,0.824,,15.387,1,3641726,test,1
CANDIDATE,3.261759866,131.778858,2454964.779,0,0.949,1.7593,3876.1,0.0434,82.54,190.4,1,0.3469,005/005731/005731623/dv/kplr005731623-20160209194854_dvr.pdf,6131,4.497,0.945,1.023,,15.28,1,5731623,test,1
CANDIDATE,3.578780566,134.0304187,2454967.03,0,0.079,2.91089,11382.0,0.045,89.56,1838.4,1,0.2268,008/008359/008359498/dv/kplr008359498-20160209194854_dvr.pdf,5524,4.421,0.994,0.95,,13.938,1,8359498,test,1
FALSE POSITIVE,2.025580416,131.864175,2454964.864,0,0.434,4.48448,44998.0,0.0353,83.67,987.8,1,0.3243,005/005306/005306862/dv/kplr005306862-20160209194854_dvr.pdf,6348,3.996,1.99,1.431,,12.777,0,5306862,test,0
FALSE POSITIVE,3.442714533,132.3912568,2454965.391,0,1.142,3.36034,60039.0,0.0424,81.49,964.8,1,0.0071,012/012022/012022517/dv/kplr012022517-20160209194854_dvr.pdf,5819,4.501,0.861,0.858,,15.715,0,12022517,test,0
FALSE POSITIVE,2.045166206,132.3655682,2454965.366,0,0.661,6.84312,263640.0,0.036,78.81,1488.6,1,-1.0,010/010619/010619109/dv/kplr010619109-20160209194854_dvr.pdf,7128,3.95,2.135,1.479,,11.704,0,10619109,test,0
CANDIDATE,41.8854433,178.6919,2455011.692,0,0.917,6.763,687.4,0.2259,87.62,47.0,2,0.5065,011/011669/011669239/dv/kplr011669239-20160209194854_dvr.pdf,5735,4.356,1.028,0.875,,14.35,1,11669239,test,1
FALSE POSITIVE,1.928420823,131.58805,2454964.588,0,0.818,3.8253,191240.0,0.0319,80.92,438.3,1,-1.0,004/004815/004815612/dv/kplr004815612-20160209194854_dvr.pdf,6615,4.257,1.326,1.165,,15.175,0,4815612,test,0
