koi_disposition,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_impact,koi_duration,koi_depth,koi_sma,koi_incl,koi_model_snr,koi_count,koi_bin_oedp_sig,koi_datalink_dvr,koi_steff,koi_slogg,koi_srad,koi_smass,koi_sage,koi_kepmag,label,kepid,split,split_label
CANDIDATE,34.2966363,143.66728,2454976.667,0,0.711,19.718,696.6,0.2003,85.86,66.7,1,0.6757,010/010867/010867062/dv/kplr010867062-20160209194854_dvr.pdf,5490,4.263,1.167,0.911,,14.965,1,10867062,train,1
FALSE POSITIVE,1.620813697,132.727367,2454965.727,0,0.636,5.9968,121320.0,0.0253,75.92,680.4,1,-1.0,006/006311/006311637/dv/kplr006311637-20160209194854_dvr.pdf,5757,4.209,1.177,0.818,,13.242,0,6311637,train,0
FALSE POSITIVE,18.61195725,133.8661994,2454966.866,0,0.952,4.24721,124830.0,0.1395,88.61,2671.7,1,0.2335,005/005095/005095269/dv/kplr005095269-20160209194854_dvr.pdf,6492,4.32,1.17,1.041,,13.528,0,5095269,train,0
CANDIDATE,20.74028645,142.80003,2454975.8,0,0.431,10.3939,1023.3,0.154,88.27,155.3,2,0.0955,009/009663/009663113/dv/kplr009663113-20160209194854_dvr.pdf,6226,4.264,1.299,1.129,,13.955,1,9663113,train,1
CANDIDATE,13.11896244,261.539434,2455094.539,0,0.042,4.3045,372.2,0.1376,89.9,267.4,2,0.8905,011/011013/011013201/dv/kplr011013201-20160209194854_dvr.pdf,7221,3.488,4.24,2.018,,9.275,1,11013201,train,1
CANDIDATE,13.89963233,182.864454,2455015.864,0,0.777,3.5791,1121.7,0.098,87.8,98.2,1,0.3585,003/003733/003733628/dv/kplr003733628-20160209194854_dvr.pdf,4538,4.607,0.663,0.65,,13.577,1,3733628,train,1
FALSE POSITIVE,10.4433418,133.62903,2454966.629,0,0.707,3.94077,145290.0,0.0927,88.35,842.1,1,0.9083,006/006675/006675060/dv/kplr006675060-20160209194854_dvr.pdf,6137,4.421,1.005,0.972,,16.51,0,6675060,train,0
CANDIDATE,3.126861192,133.724959,2454966.725,0,0.603,1.1926,794.6,0.0414,87.93,94.6,2,0.6212,009/009872/009872283/dv/kplr009872283-20160209194854_dvr.pdf,4854,3.939,1.749,0.97,,13.884,1,9872283,train,1
FALSE POSITIVE,2.991884392,134.175892,2454967.176,0,0.496,7.5583,123880.0,0.0419,82.6,1280.3,1,-1.0,005/005475/005475712/dv/kplr005475712-20160209194854_dvr.pdf,6596,4.4,1.094,1.098,,13.28,0,5475712,train,0
FALSE POSITIVE,1.592634161,132.328769,2454965.329,0,0.877,8.9488,155160.0,0.0292,64.63,1207.6,1,-1.0,001/001433/001433980/dv/kplr001433980-20160209194854_dvr.pdf,6574,4.061,1.768,1.317,,14.915,0,1433980,train,0
FALSE POSITIVE,9.12208711,138.8352077,2454971.835,0,1.104,4.62417,58790.0,0.0849,85.65,1599.1,1,0.0,006/006781/006781535/dv/kplr006781535-20160209194854_dvr.pdf,5857,4.396,1.039,0.981,,13.666,0,6781535,train,0
FALSE POSITIVE,14.75947767,139.7828128,2454972.783,0,0.56,9.7746,357470.0,0.123,88.19,3813.5,1,-1.0,009/009344/009344623/dv/kplr009344623-20160209194854_dvr.pdf,6522,4.407,1.105,1.135,,13.822,0,9344623,train,0
CANDIDATE,1.028436523,170.228582,2455003.229,0,1.5734,1.8606,8098.0,0.0197,57.3,89.6,1,,,6228,4.428,0.99,0.959,,15.202,1,5115978,train,1
